trip_id,rider_usage_codes,count_code_0,count_code_2,count_code_3
10016004331342-JUNE23,['0'],1,0,0
10016004331349-JUNE23,['0'],1,0,0
10016004331356-JUNE23,['0'],1,0,0
10016004331404-JUNE23,['0'],1,0,0
10016004331411-JUNE23,['0'],1,0,0
10016004331419-JUNE23,['0'],1,0,0
10016004331424-JUNE23,['0'],1,0,0
10016004331429-JUNE23,['0'],1,0,0
10016004331435-JUNE23,['0'],1,0,0
10016004331440-JUNE23,['0'],1,0,0
10016004331447-JUNE23,['0'],1,0,0
10016004331452-JUNE23,['0'],1,0,0
10016004331458-JUNE23,['0'],1,0,0
10016004331503-JUNE23,['0'],1,0,0
10016004331508-JUNE23,['0'],1,0,0
10016004331513-JUNE23,['0'],1,0,0
10016004331522-JUNE23,['0'],1,0,0
10016004331526-JUNE23,['0'],1,0,0
10016004331531-JUNE23,['0'],1,0,0
10016004331535-JUNE23,['0'],1,0,0
10016004331540-JUNE23,['0'],1,0,0
10016004331545-JUNE23,['0'],1,0,0
10016004331555-JUNE23,['0'],1,0,0
10016004331600-JUNE23,['0'],1,0,0
10016004331609-JUNE23,['0'],1,0,0
10016004331615-JUNE23,['0'],1,0,0
10016004331621-JUNE23,['0'],1,0,0
10016004331627-JUNE23,['0'],1,0,0
10016004331634-JUNE23,['0'],1,0,0
10016004331640-JUNE23,['0'],1,0,0
10016004331652-JUNE23,['0'],1,0,0
10016004331705-JUNE23,['0'],1,0,0
10016004331718-JUNE23,['0'],1,0,0
10016004331725-JUNE23,['0'],1,0,0
10016004331752-JUNE23,['0'],1,0,0
10016004331805-JUNE23,['0'],1,0,0
10016004331819-JUNE23,['0'],1,0,0
10016004331838-JUNE23,['0'],1,0,0
10016004331859-JUNE23,['0'],1,0,0
10016004331936-JUNE23,['0'],1,0,0
10016004331949-JUNE23,['0'],1,0,0
10016004332029-JUNE23,['0'],1,0,0
10016004332107-JUNE23,['0'],1,0,0
10016004332137-JUNE23,['0'],1,0,0
10016004332209-JUNE23,['0'],1,0,0
10016004332309-JUNE23,['0'],1,0,0
10016004332354-JUNE23,['0'],1,0,0
10016004332444-JUNE23,['0'],1,0,0
10016004332619-JUNE23,['0'],1,0,0
10016004340530-JUNE23,['0'],1,0,0
10016004340539-JUNE23,['0'],1,0,0
10016004340549-JUNE23,['0'],1,0,0
10016004340609-JUNE23,['0'],1,0,0
10016004340621-JUNE23,['0'],1,0,0
10016004340633-JUNE23,['0'],1,0,0
10016004340644-JUNE23,['0'],1,0,0
10016004340650-JUNE23,['0'],1,0,0
10016004340655-JUNE23,['0'],1,0,0
10016004340700-JUNE23,['0'],1,0,0
10016004340706-JUNE23,['0'],1,0,0
10016004340711-JUNE23,['0'],1,0,0
10016004340716-JUNE23,['0'],1,0,0
10016004340722-JUNE23,['0'],1,0,0
10016004340728-JUNE23,['0'],1,0,0
10016004340734-JUNE23,['0'],1,0,0
10016004340740-JUNE23,['0'],1,0,0
10016004340751-JUNE23,['0'],1,0,0
10016004340757-JUNE23,['0'],1,0,0
10016004340809-JUNE23,['0'],1,0,0
10016004340815-JUNE23,['0'],1,0,0
10016004340822-JUNE23,['0'],1,0,0
10016004340829-JUNE23,['0'],1,0,0
10016004340838-JUNE23,['0'],1,0,0
10016004340845-JUNE23,['0'],1,0,0
10016004340853-JUNE23,['0'],1,0,0
10016004340859-JUNE23,['0'],1,0,0
10016004340907-JUNE23,['0'],1,0,0
10016004340914-JUNE23,['0'],1,0,0
10016004340922-JUNE23,['0'],1,0,0
10016004340929-JUNE23,['0'],1,0,0
10016004340937-JUNE23,['0'],1,0,0
10016004340944-JUNE23,['0'],1,0,0
10016004340951-JUNE23,['0'],1,0,0
10016004340958-JUNE23,['0'],1,0,0
10016004341006-JUNE23,['0'],1,0,0
10016004341013-JUNE23,['0'],1,0,0
10016004341021-JUNE23,['0'],1,0,0
10016004341028-JUNE23,['0'],1,0,0
10016004341036-JUNE23,['0'],1,0,0
10016004341043-JUNE23,['0'],1,0,0
10016004341051-JUNE23,['0'],1,0,0
10016004341058-JUNE23,['0'],1,0,0
10016004341106-JUNE23,['0'],1,0,0
10016004341113-JUNE23,['0'],1,0,0
10016004341121-JUNE23,['0'],1,0,0
10016004341128-JUNE23,['0'],1,0,0
10016004341136-JUNE23,['0'],1,0,0
10016004341143-JUNE23,['0'],1,0,0
10016004341150-JUNE23,['0'],1,0,0
10016004341157-JUNE23,['0'],1,0,0
10016004341205-JUNE23,['0'],1,0,0
10016004341212-JUNE23,['0'],1,0,0
10016004341220-JUNE23,['0'],1,0,0
10016004341227-JUNE23,['0'],1,0,0
10016004341235-JUNE23,['0'],1,0,0
10016004341242-JUNE23,['0'],1,0,0
10016004341250-JUNE23,['0'],1,0,0
10016004341257-JUNE23,['0'],1,0,0
10016004341305-JUNE23,['0'],1,0,0
10016004341312-JUNE23,['0'],1,0,0
10016004341320-JUNE23,['0'],1,0,0
10016004341327-JUNE23,['0'],1,0,0
10016004341335-JUNE23,['0'],1,0,0
10016004341341-JUNE23,['0'],1,0,0
10016004341349-JUNE23,['0'],1,0,0
10016004341356-JUNE23,['0'],1,0,0
10016004341404-JUNE23,['0'],1,0,0
10016004341411-JUNE23,['0'],1,0,0
10016004341419-JUNE23,['0'],1,0,0
10016004341426-JUNE23,['0'],1,0,0
10016004341434-JUNE23,['0'],1,0,0
10016004341441-JUNE23,['0'],1,0,0
10016004341448-JUNE23,['0'],1,0,0
10016004341454-JUNE23,['0'],1,0,0
10016004341506-JUNE23,['0'],1,0,0
10016004341512-JUNE23,['0'],1,0,0
10016004341518-JUNE23,['0'],1,0,0
10016004341524-JUNE23,['0'],1,0,0
10016004341530-JUNE23,['0'],1,0,0
10016004341542-JUNE23,['0'],1,0,0
10016004341548-JUNE23,['0'],1,0,0
10016004341554-JUNE23,['0'],1,0,0
10016004341600-JUNE23,['0'],1,0,0
10016004341613-JUNE23,['0'],1,0,0
10016004341619-JUNE23,['0'],1,0,0
10016004341625-JUNE23,['0'],1,0,0
10016004341631-JUNE23,['0'],1,0,0
10016004341637-JUNE23,['0'],1,0,0
10016004341643-JUNE23,['0'],1,0,0
10016004341648-JUNE23,['0'],1,0,0
10016004341700-JUNE23,['0'],1,0,0
10016004341706-JUNE23,['0'],1,0,0
10016004341718-JUNE23,['0'],1,0,0
10016004341742-JUNE23,['0'],1,0,0
10016004341801-JUNE23,['0'],1,0,0
10016004341813-JUNE23,['0'],1,0,0
10016004341821-JUNE23,['0'],1,0,0
10016004341843-JUNE23,['0'],1,0,0
10016004341854-JUNE23,['0'],1,0,0
10016004341906-JUNE23,['0'],1,0,0
10016004341919-JUNE23,['0'],1,0,0
10016004341934-JUNE23,['0'],1,0,0
10016004341949-JUNE23,['0'],1,0,0
10016004342005-JUNE23,['0'],1,0,0
10016004342020-JUNE23,['0'],1,0,0
10016004342035-JUNE23,['0'],1,0,0
10016004342108-JUNE23,['0'],1,0,0
10016004342128-JUNE23,['0'],1,0,0
10016004342200-JUNE23,['0'],1,0,0
10016004342230-JUNE23,['0'],1,0,0
10016004342301-JUNE23,['0'],1,0,0
10016004342331-JUNE23,['0'],1,0,0
10016004342421-JUNE23,['0'],1,0,0
10016004342519-JUNE23,['0'],1,0,0
10016004342619-JUNE23,['0'],1,0,0
10018003252022-JUNE23,['0'],1,0,0
10018003252125-JUNE23,['0'],1,0,0
10018003252229-JUNE23,['0'],1,0,0
10018003252328-JUNE23,['0'],1,0,0
10018003280333-JUNE23,['0'],1,0,0
10018003290424-JUNE23,['0'],1,0,0
10018003290436-JUNE23,['0'],1,0,0
10018003290448-JUNE23,['0'],1,0,0
10018003290500-JUNE23,['0'],1,0,0
10018003290512-JUNE23,['0'],1,0,0
10018003290523-JUNE23,['0'],1,0,0
10018003290535-JUNE23,['0'],1,0,0
10018003290556-JUNE23,['0'],1,0,0
10018003291840-JUNE23,['0'],1,0,0
10018003291857-JUNE23,['0'],1,0,0
10018003291919-JUNE23,['0'],1,0,0
10018003291940-JUNE23,['0'],1,0,0
10018003291950-JUNE23,['0'],1,0,0
10018003292000-JUNE23,['0'],1,0,0
10018003292017-JUNE23,['0'],1,0,0
10018003292110-JUNE23,['0'],1,0,0
10018003292212-JUNE23,['0'],1,0,0
10018003292318-JUNE23,['0'],1,0,0
10018003302039-JUNE23,['0'],1,0,0
10018003302140-JUNE23,['0'],1,0,0
10018003302243-JUNE23,['0'],1,0,0
10018003302347-JUNE23,['0'],1,0,0
10018003320614-JUNE23,['0'],1,0,0
10018003320624-JUNE23,['0'],1,0,0
10018003320638-JUNE23,['0'],1,0,0
10018003320650-JUNE23,['0'],1,0,0
10018003320702-JUNE23,['0'],1,0,0
10018003320714-JUNE23,['0'],1,0,0
10018003320724-JUNE23,['0'],1,0,0
10018003320736-JUNE23,['0'],1,0,0
10018003320748-JUNE23,['0'],1,0,0
10018003320800-JUNE23,['0'],1,0,0
10018003320812-JUNE23,['0'],1,0,0
10018003320824-JUNE23,['0'],1,0,0
10018003320838-JUNE23,['0'],1,0,0
10018003320853-JUNE23,['0'],1,0,0
10018003320910-JUNE23,['0'],1,0,0
10018003320925-JUNE23,['0'],1,0,0
10018003320940-JUNE23,['0'],1,0,0
10018003320955-JUNE23,['0'],1,0,0
10018003321010-JUNE23,['0'],1,0,0
10018003321025-JUNE23,['0'],1,0,0
10018003321040-JUNE23,['0'],1,0,0
10018003321054-JUNE23,['0'],1,0,0
10018003321109-JUNE23,['0'],1,0,0
10018003321124-JUNE23,['0'],1,0,0
10018003321139-JUNE23,['0'],1,0,0
10018003321154-JUNE23,['0'],1,0,0
10018003321209-JUNE23,['0'],1,0,0
10018003321224-JUNE23,['0'],1,0,0
10018003321239-JUNE23,['0'],1,0,0
10018003321254-JUNE23,['0'],1,0,0
10018003321309-JUNE23,['0'],1,0,0
10018003321324-JUNE23,['0'],1,0,0
10018003321339-JUNE23,['0'],1,0,0
10018003321353-JUNE23,['0'],1,0,0
10018003321408-JUNE23,['0'],1,0,0
10018003321423-JUNE23,['0'],1,0,0
10018003321437-JUNE23,['0'],1,0,0
10018003321448-JUNE23,['0'],1,0,0
10018003321500-JUNE23,['0'],1,0,0
10018003321512-JUNE23,['0'],1,0,0
10018003321523-JUNE23,['0'],1,0,0
10018003321535-JUNE23,['0'],1,0,0
10018003321547-JUNE23,['0'],1,0,0
10018003321559-JUNE23,['0'],1,0,0
10018003321611-JUNE23,['0'],1,0,0
10018003321623-JUNE23,['0'],1,0,0
10018003321635-JUNE23,['0'],1,0,0
10018003321648-JUNE23,['0'],1,0,0
10018003321700-JUNE23,['0'],1,0,0
10018003321712-JUNE23,['0'],1,0,0
10018003321724-JUNE23,['0'],1,0,0
10018003321739-JUNE23,['0'],1,0,0
10018003321754-JUNE23,['0'],1,0,0
10018003321809-JUNE23,['0'],1,0,0
10018003321824-JUNE23,['0'],1,0,0
10018003321930-JUNE23,['0'],1,0,0
10018003360418-JUNE23,['0'],1,0,0
10018003360438-JUNE23,['0'],1,0,0
10018003360454-JUNE23,['0'],1,0,0
10018003360506-JUNE23,['0'],1,0,0
10018003360519-JUNE23,['0'],1,0,0
10018003360525-JUNE23,['0'],1,0,0
10018003361816-JUNE23,['0'],1,0,0
10018003361837-JUNE23,['0'],1,0,0
10018003361937-JUNE23,['0'],1,0,0
10018003361957-JUNE23,['0'],1,0,0
10018003362053-JUNE23,['0'],1,0,0
10018003362201-JUNE23,['0'],1,0,0
10018003362257-JUNE23,['0'],1,0,0
10018003370538-JUNE23,['0'],1,0,0
10018003370549-JUNE23,['0'],1,0,0
10018003370601-JUNE23,['0'],1,0,0
10018003370613-JUNE23,['0'],1,0,0
10018003370624-JUNE23,['0'],1,0,0
10018003370635-JUNE23,['0'],1,0,0
10018003370645-JUNE23,['0'],1,0,0
10018003370655-JUNE23,['0'],1,0,0
10018003370707-JUNE23,['0'],1,0,0
10018003370720-JUNE23,['0'],1,0,0
10018003370732-JUNE23,['0'],1,0,0
10018003370747-JUNE23,['0'],1,0,0
10018003370801-JUNE23,['0'],1,0,0
10018003370816-JUNE23,['0'],1,0,0
10018003370830-JUNE23,['0'],1,0,0
10018003370845-JUNE23,['0'],1,0,0
10018003370859-JUNE23,['0'],1,0,0
10018003370914-JUNE23,['0'],1,0,0
10018003370929-JUNE23,['0'],1,0,0
10018003370944-JUNE23,['0'],1,0,0
10018003370959-JUNE23,['0'],1,0,0
10018003371014-JUNE23,['0'],1,0,0
10018003371029-JUNE23,['0'],1,0,0
10018003371044-JUNE23,['0'],1,0,0
10018003371059-JUNE23,['0'],1,0,0
10018003371114-JUNE23,['0'],1,0,0
10018003371129-JUNE23,['0'],1,0,0
10018003371144-JUNE23,['0'],1,0,0
10018003371159-JUNE23,['0'],1,0,0
10018003371214-JUNE23,['0'],1,0,0
10018003371229-JUNE23,['0'],1,0,0
10018003371244-JUNE23,['0'],1,0,0
10018003371259-JUNE23,['0'],1,0,0
10018003371314-JUNE23,['0'],1,0,0
10018003371329-JUNE23,['0'],1,0,0
10018003371344-JUNE23,['0'],1,0,0
10018003371400-JUNE23,['0'],1,0,0
10018003371414-JUNE23,['0'],1,0,0
10018003371426-JUNE23,['0'],1,0,0
10018003371438-JUNE23,['0'],1,0,0
10018003371450-JUNE23,['0'],1,0,0
10018003371502-JUNE23,['0'],1,0,0
10018003371514-JUNE23,['0'],1,0,0
10018003371526-JUNE23,['0'],1,0,0
10018003371538-JUNE23,['0'],1,0,0
10018003371550-JUNE23,['0'],1,0,0
10018003371602-JUNE23,['0'],1,0,0
10018003371614-JUNE23,['0'],1,0,0
10018003371626-JUNE23,['0'],1,0,0
10018003371639-JUNE23,['0'],1,0,0
10018003371651-JUNE23,['0'],1,0,0
10018003371706-JUNE23,['0'],1,0,0
10018003371721-JUNE23,['0'],1,0,0
10018003371737-JUNE23,['0'],1,0,0
10018003371758-JUNE23,['0'],1,0,0
10018003371819-JUNE23,['0'],1,0,0
10018003371840-JUNE23,['0'],1,0,0
10018003371900-JUNE23,['0'],1,0,0
10018003371921-JUNE23,['0'],1,0,0
10018003390513-JUNE23,['2'],0,1,0
10018003390536-JUNE23,['2'],0,1,0
10018003390547-JUNE23,['2'],0,1,0
10018003390558-JUNE23,['2'],0,1,0
10018003390609-JUNE23,['2'],0,1,0
10018003390620-JUNE23,['2'],0,1,0
10018003390630-JUNE23,['2'],0,1,0
10018003390641-JUNE23,['2'],0,1,0
10018003390650-JUNE23,['2'],0,1,0
10018003390702-JUNE23,['2'],0,1,0
10018003390713-JUNE23,['2'],0,1,0
10018003390729-JUNE23,['2'],0,1,0
10018003390743-JUNE23,['2'],0,1,0
10018003390758-JUNE23,['2'],0,1,0
10018003390812-JUNE23,['2'],0,1,0
10018003390827-JUNE23,['2'],0,1,0
10018003390841-JUNE23,['2'],0,1,0
10018003390856-JUNE23,['2'],0,1,0
10018003390911-JUNE23,['2'],0,1,0
10018003390925-JUNE23,['2'],0,1,0
10018003390940-JUNE23,['2'],0,1,0
10018003390955-JUNE23,['2'],0,1,0
10018003391010-JUNE23,['2'],0,1,0
10018003391025-JUNE23,['2'],0,1,0
10018003391040-JUNE23,['2'],0,1,0
10018003391055-JUNE23,['2'],0,1,0
10018003391110-JUNE23,['2'],0,1,0
10018003391125-JUNE23,['2'],0,1,0
10018003391140-JUNE23,['2'],0,1,0
10018003391155-JUNE23,['2'],0,1,0
10018003391210-JUNE23,['2'],0,1,0
10018003391225-JUNE23,['2'],0,1,0
10018003391240-JUNE23,['2'],0,1,0
10018003391255-JUNE23,['2'],0,1,0
10018003391309-JUNE23,['2'],0,1,0
10018003391324-JUNE23,['2'],0,1,0
10018003391340-JUNE23,['2'],0,1,0
10018003391355-JUNE23,['2'],0,1,0
10018003391406-JUNE23,['2'],0,1,0
10018003391418-JUNE23,['2'],0,1,0
10018003391430-JUNE23,['2'],0,1,0
10018003391442-JUNE23,['2'],0,1,0
10018003391454-JUNE23,['2'],0,1,0
10018003391506-JUNE23,['2'],0,1,0
10018003391518-JUNE23,['2'],0,1,0
10018003391530-JUNE23,['2'],0,1,0
10018003391542-JUNE23,['2'],0,1,0
10018003391554-JUNE23,['2'],0,1,0
10018003391606-JUNE23,['2'],0,1,0
10018003391619-JUNE23,['2'],0,1,0
10018003391631-JUNE23,['2'],0,1,0
10018003391645-JUNE23,['2'],0,1,0
10018003391700-JUNE23,['2'],0,1,0
10018003391715-JUNE23,['2'],0,1,0
10018003391733-JUNE23,['2'],0,1,0
10018003391754-JUNE23,['2'],0,1,0
10018003391859-JUNE23,['2'],0,1,0
10018003391922-JUNE23,['2'],0,1,0
10020007890700-JUNE23,['0'],1,0,0
10020007890720-JUNE23,['0'],1,0,0
10020007890729-JUNE23,['0'],1,0,0
10020007890739-JUNE23,['0'],1,0,0
10020007890749-JUNE23,['0'],1,0,0
10020007890800-JUNE23,['0'],1,0,0
10020007890812-JUNE23,['0'],1,0,0
10020007890824-JUNE23,['0'],1,0,0
10020007890836-JUNE23,['0'],1,0,0
10020007890847-JUNE23,['0'],1,0,0
10020007890859-JUNE23,['0'],1,0,0
10020007890910-JUNE23,['0'],1,0,0
10020007890922-JUNE23,['0'],1,0,0
10020007890934-JUNE23,['0'],1,0,0
10020007890946-JUNE23,['0'],1,0,0
10020007890957-JUNE23,['0'],1,0,0
10020007891008-JUNE23,['0'],1,0,0
10020007891019-JUNE23,['0'],1,0,0
10020007891031-JUNE23,['0'],1,0,0
10020007891042-JUNE23,['0'],1,0,0
10020007891053-JUNE23,['0'],1,0,0
10020007891105-JUNE23,['0'],1,0,0
10020007891117-JUNE23,['0'],1,0,0
10020007891129-JUNE23,['0'],1,0,0
10020007891141-JUNE23,['0'],1,0,0
10020007891152-JUNE23,['0'],1,0,0
10020007891204-JUNE23,['0'],1,0,0
10020007891216-JUNE23,['0'],1,0,0
10020007891227-JUNE23,['0'],1,0,0
10020007891239-JUNE23,['0'],1,0,0
10020007891251-JUNE23,['0'],1,0,0
10020007891303-JUNE23,['0'],1,0,0
10020007891315-JUNE23,['0'],1,0,0
10020007891327-JUNE23,['0'],1,0,0
10020007891338-JUNE23,['0'],1,0,0
10020007891350-JUNE23,['0'],1,0,0
10020007891401-JUNE23,['0'],1,0,0
10020007891411-JUNE23,['0'],1,0,0
10020007891420-JUNE23,['0'],1,0,0
10020007891429-JUNE23,['0'],1,0,0
10020007891438-JUNE23,['0'],1,0,0
10020007891446-JUNE23,['0'],1,0,0
10020007891506-JUNE23,['0'],1,0,0
10020007891516-JUNE23,['0'],1,0,0
10020007891526-JUNE23,['0'],1,0,0
10020007891536-JUNE23,['0'],1,0,0
10020007891546-JUNE23,['0'],1,0,0
10020007891556-JUNE23,['0'],1,0,0
10020007891606-JUNE23,['0'],1,0,0
10020007891627-JUNE23,['0'],1,0,0
10020007891637-JUNE23,['0'],1,0,0
10020007891658-JUNE23,['0'],1,0,0
10020007891708-JUNE23,['0'],1,0,0
10020007891744-JUNE23,['0'],1,0,0
10020007891832-JUNE23,['0'],1,0,0
10020007921945-JUNE23,['0'],1,0,0
10020007922012-JUNE23,['0'],1,0,0
10020007922039-JUNE23,['0'],1,0,0
10020008010554-JUNE23,['0'],1,0,0
10020008010632-JUNE23,['0'],1,0,0
10020008010642-JUNE23,['0'],1,0,0
10020008010659-JUNE23,['0'],1,0,0
10020008010709-JUNE23,['0'],1,0,0
10020008010718-JUNE23,['0'],1,0,0
10020008010727-JUNE23,['0'],1,0,0
10020008010737-JUNE23,['0'],1,0,0
10020008010747-JUNE23,['0'],1,0,0
10020008010757-JUNE23,['0'],1,0,0
10020008010808-JUNE23,['0'],1,0,0
10020008010819-JUNE23,['0'],1,0,0
10020008010830-JUNE23,['0'],1,0,0
10020008010842-JUNE23,['0'],1,0,0
10020008010854-JUNE23,['0'],1,0,0
10020008010906-JUNE23,['0'],1,0,0
10020008010918-JUNE23,['0'],1,0,0
10020008010930-JUNE23,['0'],1,0,0
10020008010941-JUNE23,['0'],1,0,0
10020008010953-JUNE23,['0'],1,0,0
10020008011005-JUNE23,['0'],1,0,0
10020008011017-JUNE23,['0'],1,0,0
10020008011029-JUNE23,['0'],1,0,0
10020008011041-JUNE23,['0'],1,0,0
10020008011053-JUNE23,['0'],1,0,0
10020008011105-JUNE23,['0'],1,0,0
10020008011117-JUNE23,['0'],1,0,0
10020008011129-JUNE23,['0'],1,0,0
10020008011141-JUNE23,['0'],1,0,0
10020008011153-JUNE23,['0'],1,0,0
10020008011205-JUNE23,['0'],1,0,0
10020008011217-JUNE23,['0'],1,0,0
10020008011229-JUNE23,['0'],1,0,0
10020008011241-JUNE23,['0'],1,0,0
10020008011253-JUNE23,['0'],1,0,0
10020008011305-JUNE23,['0'],1,0,0
10020008011317-JUNE23,['0'],1,0,0
10020008011329-JUNE23,['0'],1,0,0
10020008011341-JUNE23,['0'],1,0,0
10020008011353-JUNE23,['0'],1,0,0
10020008011405-JUNE23,['0'],1,0,0
10020008011417-JUNE23,['0'],1,0,0
10020008011428-JUNE23,['0'],1,0,0
10020008011439-JUNE23,['0'],1,0,0
10020008011450-JUNE23,['0'],1,0,0
10020008011501-JUNE23,['0'],1,0,0
10020008011512-JUNE23,['0'],1,0,0
10020008011523-JUNE23,['0'],1,0,0
10020008011534-JUNE23,['0'],1,0,0
10020008011544-JUNE23,['0'],1,0,0
10020008011555-JUNE23,['0'],1,0,0
10020008011606-JUNE23,['0'],1,0,0
10020008011628-JUNE23,['0'],1,0,0
10020008011639-JUNE23,['0'],1,0,0
10020008011701-JUNE23,['0'],1,0,0
10020008011734-JUNE23,['0'],1,0,0
10020008031617-JUNE23,['0'],1,0,0
10020008031650-JUNE23,['0'],1,0,0
10020008031712-JUNE23,['0'],1,0,0
10020008031723-JUNE23,['0'],1,0,0
10020008031746-JUNE23,['0'],1,0,0
10020008031757-JUNE23,['0'],1,0,0
10020008031809-JUNE23,['0'],1,0,0
10020008031819-JUNE23,['0'],1,0,0
10020008031833-JUNE23,['0'],1,0,0
10020008031847-JUNE23,['0'],1,0,0
10020008081902-JUNE23,['0' '2'],1,1,0
10020008081926-JUNE23,['0' '2'],1,1,0
10020008082017-JUNE23,['0' '2'],1,1,0
10020008082112-JUNE23,['0' '2'],1,1,0
10020008082142-JUNE23,['0' '2'],1,1,0
10020008082213-JUNE23,['0' '2'],1,1,0
10020008082247-JUNE23,['0' '2'],1,1,0
10020008082317-JUNE23,['0' '2'],1,1,0
10020008082347-JUNE23,['0' '2'],1,1,0
10020008082417-JUNE23,['0' '2'],1,1,0
10020008082447-JUNE23,['0' '2'],1,1,0
10020008082517-JUNE23,['0' '2'],1,1,0
10020008082547-JUNE23,['0' '2'],1,1,0
10020008082618-JUNE23,['0' '2'],1,1,0
10020008082648-JUNE23,['0' '2'],1,1,0
10020008082718-JUNE23,['0' '2'],1,1,0
10020008082748-JUNE23,['0' '2'],1,1,0
10020008090412-JUNE23,['2'],0,1,0
10020008090440-JUNE23,['2'],0,1,0
10020008090505-JUNE23,['2'],0,1,0
10020008090525-JUNE23,['2'],0,1,0
10020008091952-JUNE23,['2'],0,1,0
10020008092044-JUNE23,['2'],0,1,0
10020008100458-JUNE23,['0'],1,0,0
10020008100512-JUNE23,['0'],1,0,0
10020008100524-JUNE23,['0'],1,0,0
10020008100536-JUNE23,['0'],1,0,0
10020008100545-JUNE23,['0'],1,0,0
10020008100554-JUNE23,['0'],1,0,0
10020008100604-JUNE23,['0'],1,0,0
10020008100613-JUNE23,['0'],1,0,0
10020008100621-JUNE23,['0'],1,0,0
10020008100630-JUNE23,['0'],1,0,0
10020008100638-JUNE23,['0'],1,0,0
10020008100658-JUNE23,['0'],1,0,0
10020008102121-JUNE23,['0'],1,0,0
10020008102154-JUNE23,['0'],1,0,0
10020008102224-JUNE23,['0'],1,0,0
10020008102257-JUNE23,['0'],1,0,0
10020008102330-JUNE23,['0'],1,0,0
10020008102401-JUNE23,['0'],1,0,0
10020008102434-JUNE23,['0'],1,0,0
10020008102504-JUNE23,['0'],1,0,0
10020008102534-JUNE23,['0'],1,0,0
10020008102604-JUNE23,['0'],1,0,0
10020008102634-JUNE23,['0'],1,0,0
10020008112050-JUNE23,['0'],1,0,0
10020008112704-JUNE23,['0'],1,0,0
10020008112734-JUNE23,['0'],1,0,0
10020008112804-JUNE23,['0'],1,0,0
10020008112834-JUNE23,['0'],1,0,0
10028006300539-JUNE23,['0'],1,0,0
10028006300644-JUNE23,['0'],1,0,0
10028006300651-JUNE23,['0'],1,0,0
10028006300658-JUNE23,['0'],1,0,0
10028006300705-JUNE23,['0'],1,0,0
10028006300713-JUNE23,['0'],1,0,0
10028006300719-JUNE23,['0'],1,0,0
10028006300734-JUNE23,['0'],1,0,0
10028006300748-JUNE23,['0'],1,0,0
10028006300803-JUNE23,['0'],1,0,0
10028006300818-JUNE23,['0'],1,0,0
10028006300837-JUNE23,['0'],1,0,0
10028006300856-JUNE23,['0'],1,0,0
10028006300916-JUNE23,['0'],1,0,0
10028006300936-JUNE23,['0'],1,0,0
10028006300955-JUNE23,['0'],1,0,0
10028006301015-JUNE23,['0'],1,0,0
10028006301054-JUNE23,['0'],1,0,0
10028006301114-JUNE23,['0'],1,0,0
10028006301133-JUNE23,['0'],1,0,0
10028006301153-JUNE23,['0'],1,0,0
10028006301213-JUNE23,['0'],1,0,0
10028006301233-JUNE23,['0'],1,0,0
10028006301253-JUNE23,['0'],1,0,0
10028006301313-JUNE23,['0'],1,0,0
10028006301333-JUNE23,['0'],1,0,0
10028006301353-JUNE23,['0'],1,0,0
10028006301411-JUNE23,['0'],1,0,0
10028006301427-JUNE23,['0'],1,0,0
10028006301458-JUNE23,['0'],1,0,0
10028006301512-JUNE23,['0'],1,0,0
10028006301540-JUNE23,['0'],1,0,0
10028006301553-JUNE23,['0'],1,0,0
10028006301613-JUNE23,['0'],1,0,0
10028006301627-JUNE23,['0'],1,0,0
10028006301643-JUNE23,['0'],1,0,0
10028006301702-JUNE23,['0'],1,0,0
10028006301723-JUNE23,['0'],1,0,0
10028006301744-JUNE23,['0'],1,0,0
10028006301811-JUNE23,['0'],1,0,0
10028006301828-JUNE23,['0'],1,0,0
10028006301843-JUNE23,['0'],1,0,0
10028006301902-JUNE23,['0'],1,0,0
10028006301928-JUNE23,['0'],1,0,0
10028006301959-JUNE23,['0'],1,0,0
10028006302029-JUNE23,['0'],1,0,0
10028006302131-JUNE23,['0'],1,0,0
10028006302232-JUNE23,['0'],1,0,0
10028006302332-JUNE23,['0'],1,0,0
10028006302432-JUNE23,['0'],1,0,0
10028006322101-JUNE23,['0'],1,0,0
10028006322201-JUNE23,['0'],1,0,0
10028006322301-JUNE23,['0'],1,0,0
10028006322401-JUNE23,['0'],1,0,0
10028006322501-JUNE23,['0'],1,0,0
10028006340424-JUNE23,['0'],1,0,0
10028006340448-JUNE23,['0'],1,0,0
10028006340506-JUNE23,['0'],1,0,0
10028006340521-JUNE23,['0'],1,0,0
10028006340532-JUNE23,['0'],1,0,0
10028006340556-JUNE23,['0'],1,0,0
10028006340611-JUNE23,['0'],1,0,0
10028006340625-JUNE23,['0'],1,0,0
10028006340638-JUNE23,['0'],1,0,0
10028006340729-JUNE23,['0'],1,0,0
10028006341036-JUNE23,['0'],1,0,0
10028006341445-JUNE23,['0'],1,0,0
10028006341528-JUNE23,['0'],1,0,0
10028006341602-JUNE23,['0'],1,0,0
10028006460602-JUNE23,['0'],1,0,0
10028006460629-JUNE23,['0'],1,0,0
10028006460742-JUNE23,['0'],1,0,0
10028006460756-JUNE23,['0'],1,0,0
10028006460811-JUNE23,['0'],1,0,0
10028006460827-JUNE23,['0'],1,0,0
10028006460846-JUNE23,['0'],1,0,0
10028006460906-JUNE23,['0'],1,0,0
10028006460926-JUNE23,['0'],1,0,0
10028006460945-JUNE23,['0'],1,0,0
